No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length,Type
936,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
937,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
938,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
939,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
940,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
941,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
942,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
943,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
944,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
945,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
946,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
947,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
948,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
949,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
950,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
951,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
952,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
953,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
954,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1395,N
955,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
956,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1276,N
957,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,1514,N
958,2017-01-19 18:09:55,80,49309,92.53.119.137,10.1.19.102,TCP,757,N
959,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
960,2017-01-19 18:09:55,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
961,2017-01-19 18:09:57,49309,80,10.1.19.102,92.53.119.137,TCP,60,N
962,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.0,UDP,67,M
963,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.1,UDP,67,M
964,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.2,UDP,67,M
965,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.3,UDP,67,M
966,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.4,UDP,67,M
967,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.5,UDP,67,M
968,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.6,UDP,67,M
969,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.7,UDP,67,M
970,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.8,UDP,67,M
971,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.9,UDP,67,M
972,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.10,UDP,67,M
973,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.11,UDP,67,M
974,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.12,UDP,67,M
975,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.13,UDP,67,M
976,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.14,UDP,67,M
977,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.15,UDP,67,M
978,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.16,UDP,67,M
979,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.17,UDP,67,M
980,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.18,UDP,67,M
981,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.19,UDP,67,M
982,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.20,UDP,67,M
983,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.21,UDP,67,M
984,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.22,UDP,67,M
985,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.23,UDP,67,M
986,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.24,UDP,67,M
987,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.25,UDP,67,M
988,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.26,UDP,67,M
989,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.27,UDP,67,M
990,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.28,UDP,67,M
991,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.29,UDP,67,M
992,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.30,UDP,67,M
993,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.2.1.31,UDP,67,M
994,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.0,UDP,67,M
995,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.1,UDP,67,M
996,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.2,UDP,67,M
997,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.3,UDP,67,M
998,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.4,UDP,67,M
999,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.5,UDP,67,M
1000,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.6,UDP,67,M
1001,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.7,UDP,67,M
1002,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.8,UDP,67,M
1003,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.9,UDP,67,M
1004,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.10,UDP,67,M
1005,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.11,UDP,67,M
1006,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.12,UDP,67,M
1007,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.13,UDP,67,M
1008,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.14,UDP,67,M
1009,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.15,UDP,67,M
1010,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.16,UDP,67,M
1011,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.17,UDP,67,M
1012,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.18,UDP,67,M
1013,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.19,UDP,67,M
1014,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.20,UDP,67,M
1015,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.21,UDP,67,M
1016,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.22,UDP,67,M
1017,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.23,UDP,67,M
1018,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.24,UDP,67,M
1019,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.25,UDP,67,M
1020,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.26,UDP,67,M
1021,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.27,UDP,67,M
1022,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.28,UDP,67,M
1023,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.29,UDP,67,M
1024,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.30,UDP,67,M
1025,2017-01-19 18:09:59,62093,6892,10.1.19.102,90.3.1.31,UDP,67,M
1026,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.0,UDP,67,M
1027,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.1,UDP,67,M
1028,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.2,UDP,67,M
1029,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.3,UDP,67,M
1030,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.4,UDP,67,M
1031,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.5,UDP,67,M
1032,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.6,UDP,67,M
1033,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.7,UDP,67,M
1034,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.8,UDP,67,M
1035,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.9,UDP,67,M
1036,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.10,UDP,67,M
1037,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.11,UDP,67,M
1038,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.12,UDP,67,M
1039,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.13,UDP,67,M
1040,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.14,UDP,67,M
1041,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.15,UDP,67,M
1042,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.16,UDP,67,M
1043,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.17,UDP,67,M
1044,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.18,UDP,67,M
1045,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.19,UDP,67,M
1046,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.20,UDP,67,M
1047,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.21,UDP,67,M
1048,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.22,UDP,67,M
1049,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.23,UDP,67,M
1050,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.24,UDP,67,M
1051,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.25,UDP,67,M
1052,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.26,UDP,67,M
1053,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.27,UDP,67,M
1054,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.28,UDP,67,M
1055,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.29,UDP,67,M
1056,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.30,UDP,67,M
1057,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.31,UDP,67,M
1058,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.32,UDP,67,M
1059,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.33,UDP,67,M
1060,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.34,UDP,67,M
1061,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.35,UDP,67,M
1062,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.36,UDP,67,M
1063,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.37,UDP,67,M
1064,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.38,UDP,67,M
1065,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.39,UDP,67,M
1066,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.40,UDP,67,M
1067,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.41,UDP,67,M
1068,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.42,UDP,67,M
1069,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.43,UDP,67,M
1070,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.44,UDP,67,M
1071,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.45,UDP,67,M
1072,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.46,UDP,67,M
1073,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.47,UDP,67,M
1074,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.48,UDP,67,M
1075,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.49,UDP,67,M
1076,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.50,UDP,67,M
1077,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.51,UDP,67,M
1078,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.52,UDP,67,M
1079,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.53,UDP,67,M
1080,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.54,UDP,67,M
1081,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.55,UDP,67,M
1082,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.56,UDP,67,M
1083,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.57,UDP,67,M
1084,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.58,UDP,67,M
1085,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.59,UDP,67,M
1086,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.60,UDP,67,M
1087,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.61,UDP,67,M
1088,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.62,UDP,67,M
1089,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.63,UDP,67,M
1090,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.64,UDP,67,M
1091,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.65,UDP,67,M
1092,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.66,UDP,67,M
1093,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.67,UDP,67,M
1094,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.68,UDP,67,M
1095,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.69,UDP,67,M
1096,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.70,UDP,67,M
1097,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.71,UDP,67,M
1098,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.72,UDP,67,M
1099,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.73,UDP,67,M
1100,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.74,UDP,67,M
1101,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.75,UDP,67,M
1102,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.76,UDP,67,M
1103,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.77,UDP,67,M
1104,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.78,UDP,67,M
1105,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.79,UDP,67,M
1106,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.80,UDP,67,M
1107,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.81,UDP,67,M
1108,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.82,UDP,67,M
1109,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.83,UDP,67,M
1110,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.84,UDP,67,M
1111,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.85,UDP,67,M
1112,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.86,UDP,67,M
1113,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.87,UDP,67,M
1114,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.88,UDP,67,M
1115,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.89,UDP,67,M
1116,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.90,UDP,67,M
1117,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.91,UDP,67,M
1118,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.92,UDP,67,M
1119,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.93,UDP,67,M
1120,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.94,UDP,67,M
1121,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.95,UDP,67,M
1122,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.96,UDP,67,M
1123,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.97,UDP,67,M
1124,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.98,UDP,67,M
1125,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.99,UDP,67,M
1126,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.100,UDP,67,M
1127,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.101,UDP,67,M
1128,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.102,UDP,67,M
1129,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.103,UDP,67,M
1130,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.104,UDP,67,M
1131,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.105,UDP,67,M
1132,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.106,UDP,67,M
1133,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.107,UDP,67,M
1134,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.108,UDP,67,M
1135,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.109,UDP,67,M
1136,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.110,UDP,67,M
1137,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.111,UDP,67,M
1138,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.112,UDP,67,M
1139,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.113,UDP,67,M
1140,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.114,UDP,67,M
1141,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.115,UDP,67,M
1142,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.116,UDP,67,M
1143,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.117,UDP,67,M
1144,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.118,UDP,67,M
1145,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.119,UDP,67,M
1146,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.120,UDP,67,M
1147,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.121,UDP,67,M
1148,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.122,UDP,67,M
1149,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.123,UDP,67,M
1150,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.124,UDP,67,M
1151,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.125,UDP,67,M
1152,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.126,UDP,67,M
1153,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.127,UDP,67,M
1154,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.128,UDP,67,M
1155,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.129,UDP,67,M
1156,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.130,UDP,67,M
1157,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.131,UDP,67,M
1158,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.132,UDP,67,M
1159,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.133,UDP,67,M
1160,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.134,UDP,67,M
1161,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.135,UDP,67,M
1162,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.136,UDP,67,M
1163,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.137,UDP,67,M
1164,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.138,UDP,67,M
1165,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.139,UDP,67,M
1166,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.140,UDP,67,M
1167,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.141,UDP,67,M
1168,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.142,UDP,67,M
1169,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.143,UDP,67,M
1170,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.144,UDP,67,M
1171,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.145,UDP,67,M
1172,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.146,UDP,67,M
1173,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.147,UDP,67,M
1174,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.148,UDP,67,M
1175,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.149,UDP,67,M
1176,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.150,UDP,67,M
1177,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.151,UDP,67,M
1178,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.152,UDP,67,M
1179,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.153,UDP,67,M
1180,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.154,UDP,67,M
1181,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.155,UDP,67,M
1182,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.156,UDP,67,M
1183,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.157,UDP,67,M
1184,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.158,UDP,67,M
1185,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.159,UDP,67,M
1186,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.160,UDP,67,M
1187,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.161,UDP,67,M
1188,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.162,UDP,67,M
1189,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.163,UDP,67,M
1190,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.164,UDP,67,M
1191,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.165,UDP,67,M
1192,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.166,UDP,67,M
1193,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.167,UDP,67,M
1194,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.168,UDP,67,M
1195,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.169,UDP,67,M
1196,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.170,UDP,67,M
1197,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.171,UDP,67,M
1198,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.172,UDP,67,M
1199,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.173,UDP,67,M
1200,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.174,UDP,67,M
1201,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.175,UDP,67,M
1202,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.176,UDP,67,M
1203,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.177,UDP,67,M
1204,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.178,UDP,67,M
1205,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.179,UDP,67,M
1206,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.180,UDP,67,M
1207,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.181,UDP,67,M
1208,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.182,UDP,67,M
1209,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.183,UDP,67,M
1210,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.184,UDP,67,M
1211,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.185,UDP,67,M
1212,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.186,UDP,67,M
1213,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.187,UDP,67,M
1214,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.188,UDP,67,M
1215,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.189,UDP,67,M
1216,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.190,UDP,67,M
1217,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.191,UDP,67,M
1218,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.192,UDP,67,M
1219,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.193,UDP,67,M
1220,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.194,UDP,67,M
1221,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.195,UDP,67,M
1222,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.196,UDP,67,M
1223,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.197,UDP,67,M
1224,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.198,UDP,67,M
1225,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.199,UDP,67,M
1226,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.200,UDP,67,M
1227,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.201,UDP,67,M
1228,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.202,UDP,67,M
1229,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.203,UDP,67,M
1230,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.204,UDP,67,M
1231,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.205,UDP,67,M
1232,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.206,UDP,67,M
1233,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.207,UDP,67,M
1234,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.208,UDP,67,M
1235,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.209,UDP,67,M
1236,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.210,UDP,67,M
1237,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.211,UDP,67,M
1238,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.212,UDP,67,M
1239,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.213,UDP,67,M
1240,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.214,UDP,67,M
